nm_municipio	ds_cargo	nm_candidato	sg_partido	ds_composicao_coligacao	ds_sit_tot_turno	qt_votos_nom_validos
BORBA	Deputado Federal	JOÃO PAULO ANDRADE DE QUEIROZ	NOVO	NOVO	Não eleito	0
BORBA	Deputado Federal	MARILENE ALVES DE OLIVEIRA	PMN	PMN	Não eleito	6
BORBA	Deputado Federal	PETER SCHMIDT	PMN	PMN	Não eleito	1
BORBA	Deputado Federal	JOSE LUIZ VIANA BENEVIDES	PMN	PMN	Não eleito	0
BORBA	Deputado Federal	SEVERINO GERMANO DA SILVA	PMN	PMN	Não eleito	1
BORBA	Deputado Federal	TATIANE SANTOS DE OLIVEIRA	PMN	PMN	Não eleito	0
BORBA	Deputado Federal	MARIO FERNANDO NOGUEIRA CARDOSO	PMN	PMN	Não eleito	0
BORBA	Deputado Federal	ALEXANDER CHEREM DE MELLO	PMN	PMN	Não eleito	0
BORBA	Deputado Federal	PERICLES DE SOUZA ARAUJO	PMN	PMN	Não eleito	1
BORBA	Deputado Federal	ESTER LEMOS DOS SANTOS	PMN	PMN	Não eleito	0
BORBA	Deputado Federal	EDSON DO NASCIMENTO PEREIRA	AGIR	AGIR	Não eleito	0
BORBA	Deputado Federal	JONIA MUNIZ DA SILVA	AGIR	AGIR	Não eleito	0
BORBA	Deputado Federal	SILVIO JOSÉ CINTRA MAIA	AGIR	AGIR	Não eleito	0
BORBA	Deputado Federal	GILMAR DA SILVA RIBEIRO	AGIR	AGIR	Não eleito	0
BORBA	Deputado Federal	MARCOS OLIVEIRA GAZEL	AGIR	AGIR	Não eleito	1
BORBA	Deputado Federal	ANTÔNIO ERIVELTON FERNANDES DA SILVA	AGIR	AGIR	Não eleito	0
BORBA	Deputado Federal	FÁTIMA VITÓRIA DE JESUS SPENER XAVIER	AGIR	AGIR	Não eleito	0
BORBA	Deputado Federal	ALDAMIR DA COSTA SOUZA	PSB	PSB	Não eleito	1
BORBA	Deputado Federal	IÊDA SANTOS CARDOSO	PSB	PSB	Não eleito	1
BORBA	Deputado Federal	ROSIMEIRE DA CONCEICAO ANJOS	PV	PT / PV / PC do B	Não eleito	0
BORBA	Deputado Federal	JOSE ADALBERTO DA SILVA	PV	PT / PV / PC do B	Não eleito	0
BORBA	Deputado Federal	EMÍLIA FERRAZ DE CARVALHO	UNIÃO	UNIÃO	Suplente	10
BORBA	Deputado Federal	DIEGO ROBERTO AFONSO	UNIÃO	UNIÃO	Suplente	6
BORBA	Deputado Federal	PABLO OLIVA SOUZA	UNIÃO	UNIÃO	Suplente	261
BORBA	Deputado Federal	LEDA MARIA MAIA XAVIER	UNIÃO	UNIÃO	Suplente	128
BORBA	Deputado Federal	PAUDERNEY TOMAZ AVELINO	UNIÃO	UNIÃO	Suplente	282
BORBA	Deputado Federal	SAULLO VELAME VIANNA	UNIÃO	UNIÃO	Eleito por QP	777
BORBA	Deputado Federal	LOUISMAR DE MATOS BONATES	UNIÃO	UNIÃO	Suplente	155
BORBA	Deputado Federal	FAUSTO VIEIRA DOS SANTOS JÚNIOR	UNIÃO	UNIÃO	Eleito por média	1020
BORBA	Deputado Federal	ANÁ CAMPOS GUIMARÃES	UNIÃO	UNIÃO	Suplente	1
BORBA	Deputado Federal	EMIDIO NIRO KOHASHI	PSDB	CIDADANIA / PSDB	Suplente	296
BORBA	Deputado Federal	ELEOMEA MARIA BARROSO VIEIRA	PSDB	CIDADANIA / PSDB	Suplente	1
BORBA	Deputado Federal	SUELANIA CRISTINA GONZAGA DE FIGUEIREDO	PSDB	CIDADANIA / PSDB	Suplente	5
BORBA	Deputado Federal	FRANCISCO VIRGILIO MELO DA SILVA	PSDB	CIDADANIA / PSDB	Suplente	4
BORBA	Deputado Federal	EVALCILENE COSTA DOS SANTOS	PSOL	REDE / PSOL	Não eleito	0
BORBA	Deputado Federal	JOSÉ LUIZ DA SILVA VASQUES	PSOL	REDE / PSOL	Não eleito	0
BORBA	Deputado Federal	WELTON YUDI ODA	PSOL	REDE / PSOL	Não eleito	2
BORBA	Deputado Federal	CARLOS CRISTIANO FELIX	PATRIOTA	PATRIOTA	Não eleito	4
BORBA	Deputado Federal	NOÉ MARTINS DA SILVA	PATRIOTA	PATRIOTA	Não eleito	0
BORBA	Deputado Federal	TANIA MARA FERREIRA DA COSTA	PATRIOTA	PATRIOTA	Não eleito	0
BORBA	Deputado Federal	TIAGO DO VALE FALCÃO	PATRIOTA	PATRIOTA	Não eleito	69
BORBA	Deputado Federal	SIRRAME MAQUINÉ DE SÁ	PATRIOTA	PATRIOTA	Não eleito	0
BORBA	Deputado Federal	DENNYSON RAMOS MOREIRA	PATRIOTA	PATRIOTA	Não eleito	0
BORBA	Deputado Federal	INALDO CRUZ PLACIDO	PATRIOTA	PATRIOTA	Não eleito	0
BORBA	Deputado Federal	FABIANA ZAPPIA DE AZEVEDO FROTA ARAGÃO	PATRIOTA	PATRIOTA	Não eleito	0
BORBA	Deputado Federal	TANIA MARIA MUSSA	PATRIOTA	PATRIOTA	Não eleito	0
BORBA	Deputado Federal	MARCELO RAMOS RODRIGUES	PSD	PSD	Suplente	470
BORBA	Deputado Federal	ANDREIA MARA ANDRADE PESSOA	PSD	PSD	Suplente	10
BORBA	Deputado Federal	ATILA SIDNEY LINS DE ALBUQUERQUE	PSD	PSD	Eleito por QP	3440
BORBA	Deputado Federal	GILVANDRO MOTA DA SILVA	PSD	PSD	Não eleito	0
BORBA	Deputado Federal	SIDNEY RICARDO DE OLIVEIRA LEITE	PSD	PSD	Eleito por média	1007
BORBA	Deputado Federal	ORSINE RUFINO DE OLIVEIRA JUNIOR	PSD	PSD	Suplente	217
BORBA	Deputado Federal	CRISTIANE SOUZA DOS ANJOS	PSD	PSD	Suplente	4
BORBA	Deputado Federal	DÉBORA CRISTINA PEREIRA MAFRA	PSD	PSD	Suplente	3
BORBA	Deputado Federal	GIVANCIR DE OLIVEIRA SILVA	PSD	PSD	Não eleito	0
BORBA	Deputado Federal	VANESSA GRAZZIOTIN	PC do B	PT / PV / PC do B	Não eleito	199
BORBA	Deputado Federal	DELCINEI DE OLIVEIRA ALVES	PC do B	PT / PV / PC do B	Não eleito	0
BORBA	Deputado Federal	LISSANDRO BREVAL SANTIAGO	AVANTE	AVANTE	Não eleito	10
BORBA	Deputado Federal	LILIANE ARAUJO DE ALMEIDA	AVANTE	AVANTE	Não eleito	1
BORBA	Deputado Federal	CRISTINA LÚCIA FERREIRA PAIVA	AVANTE	AVANTE	Não eleito	7
BORBA	Deputado Federal	KATIANE GAMA FEITOZA	AVANTE	AVANTE	Não eleito	2
BORBA	Deputado Federal	MARCEL ALEXANDRE DA SILVA	AVANTE	AVANTE	Não eleito	86
BORBA	Deputado Federal	MARCELO AUGUSTO DA EIRA CORRÊA	AVANTE	AVANTE	Não eleito	22
BORBA	Deputado Federal	HISSA NAGIB ABRAHÃO FILHO	AVANTE	AVANTE	Não eleito	6
BORBA	Deputado Federal	DAVID VALENTE REIS	AVANTE	AVANTE	Não eleito	1230
BORBA	Deputado Federal	MARCIO PAIXÃO RIBEIRO	AVANTE	AVANTE	Não eleito	0
BORBA	Deputado Federal	APPIO DA SILVA TOLENTINO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	2
BORBA	Deputado Federal	ROSENILDO QUEIROZ DA SILVA	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	2
BORBA	Deputado Federal	KEYLLA MARIA DE OLIVEIRA MARINHO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
BORBA	Deputado Federal	CLEIA FATIMA ASSUNÇÃO REBELO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
BORBA	Deputado Federal	JOÃO FRANCISCO DE MIRANDA SOARES	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	3
BORBA	Deputado Federal	ANTÔNIO CARLOS SANTOS SILVA	PROS	PROS	Não eleito	1
BORBA	Deputado Federal	ELISON NUNES DE SOUZA	PROS	PROS	Não eleito	6
BORBA	Deputado Federal	DARLAM MELO DOS SANTOS	PROS	PROS	Não eleito	0
BORBA	Deputado Federal	LUCIANO DE FARIAS	PROS	PROS	Não eleito	0
BORBA	Deputado Federal	ADRIANA MOURA DE MENDONÇA	PROS	PROS	Não eleito	0
CAAPIRANGA	Deputado Federal	ADAIL JOSÉ FIGUEIREDO PINHEIRO	REPUBLICANOS	REPUBLICANOS	Eleito por média	392
CAAPIRANGA	Deputado Federal	SILAS CÂMARA	REPUBLICANOS	REPUBLICANOS	Eleito por QP	544
CAAPIRANGA	Deputado Federal	AUGUSTO CESAR PAULA DE ANDRADE	REPUBLICANOS	REPUBLICANOS	Suplente	0
CAAPIRANGA	Deputado Federal	EDSON CARLOS DE DEUS CASTILHO	REPUBLICANOS	REPUBLICANOS	Não eleito	0
CAAPIRANGA	Deputado Federal	RODRIGO GUEDES OLIVEIRA DE ARAUJO	REPUBLICANOS	REPUBLICANOS	Suplente	1
CAAPIRANGA	Deputado Federal	JOÃO CARLOS DOS SANTOS MELLO	REPUBLICANOS	REPUBLICANOS	Suplente	18
CAAPIRANGA	Deputado Federal	MARIA MIRTES SALES DE OLIVEIRA	REPUBLICANOS	REPUBLICANOS	Suplente	0
CAAPIRANGA	Deputado Federal	RAIMUNDA NONATA DE MELO MARTINS	REPUBLICANOS	REPUBLICANOS	Suplente	0
CAAPIRANGA	Deputado Federal	NICIA ANDREA MOTA MEDEIROS	REPUBLICANOS	REPUBLICANOS	Suplente	1
CAAPIRANGA	Deputado Federal	ALAN KARDECK PEREIRA AMAZONAS	PDT	PDT	Não eleito	0
CAAPIRANGA	Deputado Federal	PAULO HENRIQUE DA PAIXÃO E SILVA JUNIOR	PDT	PDT	Não eleito	0
CAAPIRANGA	Deputado Federal	WANESSA SIMÕES PACHECO	PDT	PDT	Não eleito	0
CAAPIRANGA	Deputado Federal	ISMAEL FRANKLIN GONÇALVES	PDT	PDT	Não eleito	0
CAAPIRANGA	Deputado Federal	MARIO RUBENS MACEDO VIANNA	PDT	PDT	Não eleito	3
CAAPIRANGA	Deputado Federal	CHRISTIANI MARIA MENDES BARROS	PDT	PDT	Não eleito	0
CAAPIRANGA	Deputado Federal	PEDRINHA LASMAR CRUZ	PDT	PDT	Não eleito	1
CAAPIRANGA	Deputado Federal	GELSON DO NASCIMENTO ALBUQUERQUE	PDT	PDT	Não eleito	0
CAAPIRANGA	Deputado Federal	ERNANDO FIGUEIRA SANTANA FILHO	PDT	PDT	Não eleito	0
CAAPIRANGA	Deputado Federal	JOSÉ RICARDO WENDLING	PT	PT / PV / PC do B	Não eleito	95
CAAPIRANGA	Deputado Federal	MARIA FRANCELIZIA DA SILVA	PT	PT / PV / PC do B	Não eleito	2
CAAPIRANGA	Deputado Federal	CÍCERO CUSTÓDIO DA SILVA	PT	PT / PV / PC do B	Não eleito	0
CAAPIRANGA	Deputado Federal	EDJANE RODRIGUES DA SILVA	PT	PT / PV / PC do B	Não eleito	5
CAAPIRANGA	Deputado Federal	LUIZ DE SOUZA BORGES NETO	PT	PT / PV / PC do B	Não eleito	1
CAAPIRANGA	Deputado Federal	HELADE MAUÉS GONÇALVES	PTB	PTB	Não eleito	0
CAAPIRANGA	Deputado Federal	ALCIDES CORDOVIL DE ASSIS	PTB	PTB	Não eleito	0
CAAPIRANGA	Deputado Federal	ANTONIO SIDNEY SILVA DA COSTA	PTB	PTB	Não eleito	2
CAAPIRANGA	Deputado Federal	NAZILDO DOS REIS OLIVEIRA	PTB	PTB	Não eleito	1
CAAPIRANGA	Deputado Federal	MARIA FLAVIANE CASTRO BRAGA	PTB	PTB	Não eleito	0
CAAPIRANGA	Deputado Federal	EDMILSON AGUIAR DE SOUZA	PTB	PTB	Não eleito	0
CAAPIRANGA	Deputado Federal	NELSON RAIMUNDO DE OLIVEIRA AZEDO	MDB	MDB	Não eleito	2
CAAPIRANGA	Deputado Federal	MÁRCIA AUXILIADORA CARDOSO BARANDA	MDB	MDB	Não eleito	0
CAAPIRANGA	Deputado Federal	ELI COSTA DE SOUZA	MDB	MDB	Não eleito	1
CAAPIRANGA	Deputado Federal	VIVIANE PEREIRA DA SILVA LAGO LIMA	MDB	MDB	Não eleito	12
CAAPIRANGA	Deputado Federal	ANTÔNIA SOCORRO DANTAS DA SILVA	MDB	MDB	Não eleito	0
CAAPIRANGA	Deputado Federal	FRANCIDALVA DE MORAIS MACHADO	MDB	MDB	Não eleito	29
CAAPIRANGA	Deputado Federal	MARIA ELIZABETH DOS SANTOS OLIVEIRA	MDB	MDB	Não eleito	0
CAAPIRANGA	Deputado Federal	CÉSAR AUGUSTO OLIVEIRA DA FONSECA	MDB	MDB	Não eleito	0
CAAPIRANGA	Deputado Federal	GINA MARIA REIS GONZALEZ	MDB	MDB	Não eleito	0
CAAPIRANGA	Deputado Federal	GEORGE GOMES DE OLIVEIRA	REDE	REDE / PSOL	Não eleito	0
CAAPIRANGA	Deputado Federal	BRUNO FARIAS DA LUZ	REDE	REDE / PSOL	Não eleito	0
CAAPIRANGA	Deputado Federal	VANDERLECIA ORTEGA DOS SANTOS	REDE	REDE / PSOL	Não eleito	7
CAAPIRANGA	Deputado Federal	JEFFERSON PRAIA BEZERRA	REDE	REDE / PSOL	Não eleito	0
CAAPIRANGA	Deputado Federal	ELISANGELA DE OLIVEIRA BRUNNO	REDE	REDE / PSOL	Não eleito	0
CAAPIRANGA	Deputado Federal	JERSON ARANHA DE OLIVEIRA JUNIOR	REDE	REDE / PSOL	Não eleito	0
CAAPIRANGA	Deputado Federal	MARIA PEREIRA DANTAS	PODE	PODE	Não eleito	0
CAAPIRANGA	Deputado Federal	SÓSTENES ADIEL PEREIRA BATISTA	PSC	PSC	Não eleito	0
CAAPIRANGA	Deputado Federal	JOÃO BATISTA DA COSTA PAULA	PSC	PSC	Não eleito	0
CAAPIRANGA	Deputado Federal	ADEMIR ROCHA DOS SANTOS	PSC	PSC	Não eleito	0
CAAPIRANGA	Deputado Federal	CASTOR SEGUNDO DE MEDEIROS REGALADO REGIS	PSC	PSC	Não eleito	1
CAAPIRANGA	Deputado Federal	GELMA MARIA SANTOS SILVA	PSC	PSC	Não eleito	0
CAAPIRANGA	Deputado Federal	JUCELINO VIEIRA DO NASCIMENTO	PSC	PSC	Não eleito	0
CAAPIRANGA	Deputado Federal	ALUIZIO BARBOSA DE SOUZA	PSC	PSC	Não eleito	0
CAAPIRANGA	Deputado Federal	IZABEL SANTARÉM BARROSO	PSC	PSC	Não eleito	2
CAAPIRANGA	Deputado Federal	CIRLEY MENDONÇA BOTÊLHO	PSC	PSC	Não eleito	0
CAAPIRANGA	Deputado Federal	JOELE SILVA DA CRUZ	PL	PL	Suplente	0
CAAPIRANGA	Deputado Federal	ALBERTO BARROS CAVALCANTE NETO	PL	PL	Eleito por média	457
CAAPIRANGA	Deputado Federal	JOSE NILMAR ALVES DE OLIVEIRA	PL	PL	Suplente	1
CAAPIRANGA	Deputado Federal	ALFREDO PEREIRA DO NASCIMENTO	PL	PL	Suplente	86
CAAPIRANGA	Deputado Federal	RAFAEL AMARAL DA COSTA E SILVA	PL	PL	Suplente	5
CAAPIRANGA	Deputado Federal	RODRIGO DE SÁ BARBOSA	PL	PL	Suplente	7
CAAPIRANGA	Deputado Federal	MARIA JOSEFA DE ASSIS ALVES	PL	PL	Suplente	3
CAAPIRANGA	Deputado Federal	VANILDA DE OLIVEIRA GUIMARÃES	PL	PL	Suplente	1
CAAPIRANGA	Deputado Federal	ALFREDO JACAUNA PINHEIRO FILHO	PL	PL	Suplente	5
CAAPIRANGA	Deputado Federal	JOSETE COSTA DOS SANTOS	CIDADANIA	CIDADANIA / PSDB	Suplente	0
CAAPIRANGA	Deputado Federal	AMOM MANDEL LINS FILHO	CIDADANIA	CIDADANIA / PSDB	Eleito por QP	100
CAAPIRANGA	Deputado Federal	MARILENA MONICA PEREZ SAID	CIDADANIA	CIDADANIA / PSDB	Suplente	0
CAAPIRANGA	Deputado Federal	RAYMISON MONTEIRO DE SOUZA	CIDADANIA	CIDADANIA / PSDB	Suplente	0
CAAPIRANGA	Deputado Federal	ISRAEL ALEXANDRE MUNIZ PAULAIN	CIDADANIA	CIDADANIA / PSDB	Suplente	0
CAAPIRANGA	Deputado Federal	CIMARA ALENCAR CAVALCANTE	DC	DC	Não eleito	0
CAAPIRANGA	Deputado Federal	RENATO MENDONÇA DE ALENCAR	DC	DC	Não eleito	0
CAAPIRANGA	Deputado Federal	CICERO JOSE DE LIMA ALENCAR	DC	DC	Não eleito	0
CAAPIRANGA	Deputado Federal	JEFFERSON ALVES DE LIMA	DC	DC	Não eleito	0
CAAPIRANGA	Deputado Federal	CELSO CORSINO DA SILVA	DC	DC	Não eleito	0
CAAPIRANGA	Deputado Federal	JOÃO PAULO ANDRADE DE QUEIROZ	NOVO	NOVO	Não eleito	0
CAAPIRANGA	Deputado Federal	MARILENE ALVES DE OLIVEIRA	PMN	PMN	Não eleito	0
CAAPIRANGA	Deputado Federal	PETER SCHMIDT	PMN	PMN	Não eleito	0
CAAPIRANGA	Deputado Federal	JOSE LUIZ VIANA BENEVIDES	PMN	PMN	Não eleito	0
CAAPIRANGA	Deputado Federal	SEVERINO GERMANO DA SILVA	PMN	PMN	Não eleito	0
CAAPIRANGA	Deputado Federal	TATIANE SANTOS DE OLIVEIRA	PMN	PMN	Não eleito	0
CAAPIRANGA	Deputado Federal	MARIO FERNANDO NOGUEIRA CARDOSO	PMN	PMN	Não eleito	0
CAAPIRANGA	Deputado Federal	ALEXANDER CHEREM DE MELLO	PMN	PMN	Não eleito	0
CAAPIRANGA	Deputado Federal	PERICLES DE SOUZA ARAUJO	PMN	PMN	Não eleito	1
CAAPIRANGA	Deputado Federal	ESTER LEMOS DOS SANTOS	PMN	PMN	Não eleito	2
CAAPIRANGA	Deputado Federal	EDSON DO NASCIMENTO PEREIRA	AGIR	AGIR	Não eleito	0
CAAPIRANGA	Deputado Federal	JONIA MUNIZ DA SILVA	AGIR	AGIR	Não eleito	0
CAAPIRANGA	Deputado Federal	SILVIO JOSÉ CINTRA MAIA	AGIR	AGIR	Não eleito	1
CAAPIRANGA	Deputado Federal	GILMAR DA SILVA RIBEIRO	AGIR	AGIR	Não eleito	0
CAAPIRANGA	Deputado Federal	MARCOS OLIVEIRA GAZEL	AGIR	AGIR	Não eleito	0
CAAPIRANGA	Deputado Federal	ANTÔNIO ERIVELTON FERNANDES DA SILVA	AGIR	AGIR	Não eleito	0
CAAPIRANGA	Deputado Federal	FÁTIMA VITÓRIA DE JESUS SPENER XAVIER	AGIR	AGIR	Não eleito	0
CAAPIRANGA	Deputado Federal	ALDAMIR DA COSTA SOUZA	PSB	PSB	Não eleito	0
CAAPIRANGA	Deputado Federal	IÊDA SANTOS CARDOSO	PSB	PSB	Não eleito	0
CAAPIRANGA	Deputado Federal	ROSIMEIRE DA CONCEICAO ANJOS	PV	PT / PV / PC do B	Não eleito	2
CAAPIRANGA	Deputado Federal	JOSE ADALBERTO DA SILVA	PV	PT / PV / PC do B	Não eleito	0
CAAPIRANGA	Deputado Federal	EMÍLIA FERRAZ DE CARVALHO	UNIÃO	UNIÃO	Suplente	4
CAAPIRANGA	Deputado Federal	DIEGO ROBERTO AFONSO	UNIÃO	UNIÃO	Suplente	17
CAAPIRANGA	Deputado Federal	PABLO OLIVA SOUZA	UNIÃO	UNIÃO	Suplente	31
CAAPIRANGA	Deputado Federal	LEDA MARIA MAIA XAVIER	UNIÃO	UNIÃO	Suplente	3
CAAPIRANGA	Deputado Federal	PAUDERNEY TOMAZ AVELINO	UNIÃO	UNIÃO	Suplente	245
CAAPIRANGA	Deputado Federal	SAULLO VELAME VIANNA	UNIÃO	UNIÃO	Eleito por QP	257
CAAPIRANGA	Deputado Federal	LOUISMAR DE MATOS BONATES	UNIÃO	UNIÃO	Suplente	50
CAAPIRANGA	Deputado Federal	FAUSTO VIEIRA DOS SANTOS JÚNIOR	UNIÃO	UNIÃO	Eleito por média	295
CAAPIRANGA	Deputado Federal	ANÁ CAMPOS GUIMARÃES	UNIÃO	UNIÃO	Suplente	0
CAAPIRANGA	Deputado Federal	EMIDIO NIRO KOHASHI	PSDB	CIDADANIA / PSDB	Suplente	5
CAAPIRANGA	Deputado Federal	ELEOMEA MARIA BARROSO VIEIRA	PSDB	CIDADANIA / PSDB	Suplente	0
CAAPIRANGA	Deputado Federal	SUELANIA CRISTINA GONZAGA DE FIGUEIREDO	PSDB	CIDADANIA / PSDB	Suplente	0
CAAPIRANGA	Deputado Federal	FRANCISCO VIRGILIO MELO DA SILVA	PSDB	CIDADANIA / PSDB	Suplente	1
CAAPIRANGA	Deputado Federal	EVALCILENE COSTA DOS SANTOS	PSOL	REDE / PSOL	Não eleito	0
CAAPIRANGA	Deputado Federal	JOSÉ LUIZ DA SILVA VASQUES	PSOL	REDE / PSOL	Não eleito	0
CAAPIRANGA	Deputado Federal	WELTON YUDI ODA	PSOL	REDE / PSOL	Não eleito	0
CAAPIRANGA	Deputado Federal	CARLOS CRISTIANO FELIX	PATRIOTA	PATRIOTA	Não eleito	2
CAAPIRANGA	Deputado Federal	NOÉ MARTINS DA SILVA	PATRIOTA	PATRIOTA	Não eleito	0
CAAPIRANGA	Deputado Federal	TANIA MARA FERREIRA DA COSTA	PATRIOTA	PATRIOTA	Não eleito	0
CAAPIRANGA	Deputado Federal	TIAGO DO VALE FALCÃO	PATRIOTA	PATRIOTA	Não eleito	4
CAAPIRANGA	Deputado Federal	SIRRAME MAQUINÉ DE SÁ	PATRIOTA	PATRIOTA	Não eleito	0
CAAPIRANGA	Deputado Federal	DENNYSON RAMOS MOREIRA	PATRIOTA	PATRIOTA	Não eleito	4
CAAPIRANGA	Deputado Federal	INALDO CRUZ PLACIDO	PATRIOTA	PATRIOTA	Não eleito	0
CAAPIRANGA	Deputado Federal	FABIANA ZAPPIA DE AZEVEDO FROTA ARAGÃO	PATRIOTA	PATRIOTA	Não eleito	0
CAAPIRANGA	Deputado Federal	TANIA MARIA MUSSA	PATRIOTA	PATRIOTA	Não eleito	0
CAAPIRANGA	Deputado Federal	MARCELO RAMOS RODRIGUES	PSD	PSD	Suplente	384
CAAPIRANGA	Deputado Federal	ANDREIA MARA ANDRADE PESSOA	PSD	PSD	Suplente	0
CAAPIRANGA	Deputado Federal	ATILA SIDNEY LINS DE ALBUQUERQUE	PSD	PSD	Eleito por QP	3143
CAAPIRANGA	Deputado Federal	GILVANDRO MOTA DA SILVA	PSD	PSD	Não eleito	0
CAAPIRANGA	Deputado Federal	SIDNEY RICARDO DE OLIVEIRA LEITE	PSD	PSD	Eleito por média	363
CAAPIRANGA	Deputado Federal	ORSINE RUFINO DE OLIVEIRA JUNIOR	PSD	PSD	Suplente	34
CAAPIRANGA	Deputado Federal	CRISTIANE SOUZA DOS ANJOS	PSD	PSD	Suplente	0
CAAPIRANGA	Deputado Federal	DÉBORA CRISTINA PEREIRA MAFRA	PSD	PSD	Suplente	2
CAAPIRANGA	Deputado Federal	GIVANCIR DE OLIVEIRA SILVA	PSD	PSD	Não eleito	0
CAAPIRANGA	Deputado Federal	VANESSA GRAZZIOTIN	PC do B	PT / PV / PC do B	Não eleito	22
CAAPIRANGA	Deputado Federal	DELCINEI DE OLIVEIRA ALVES	PC do B	PT / PV / PC do B	Não eleito	0
CAAPIRANGA	Deputado Federal	LISSANDRO BREVAL SANTIAGO	AVANTE	AVANTE	Não eleito	46
CAAPIRANGA	Deputado Federal	LILIANE ARAUJO DE ALMEIDA	AVANTE	AVANTE	Não eleito	1
CAAPIRANGA	Deputado Federal	CRISTINA LÚCIA FERREIRA PAIVA	AVANTE	AVANTE	Não eleito	5
CAAPIRANGA	Deputado Federal	KATIANE GAMA FEITOZA	AVANTE	AVANTE	Não eleito	0
CAAPIRANGA	Deputado Federal	MARCEL ALEXANDRE DA SILVA	AVANTE	AVANTE	Não eleito	9
CAAPIRANGA	Deputado Federal	MARCELO AUGUSTO DA EIRA CORRÊA	AVANTE	AVANTE	Não eleito	7
CAAPIRANGA	Deputado Federal	HISSA NAGIB ABRAHÃO FILHO	AVANTE	AVANTE	Não eleito	0
CAAPIRANGA	Deputado Federal	DAVID VALENTE REIS	AVANTE	AVANTE	Não eleito	104
CAAPIRANGA	Deputado Federal	MARCIO PAIXÃO RIBEIRO	AVANTE	AVANTE	Não eleito	0
CAAPIRANGA	Deputado Federal	APPIO DA SILVA TOLENTINO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
CAAPIRANGA	Deputado Federal	ROSENILDO QUEIROZ DA SILVA	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
CAAPIRANGA	Deputado Federal	KEYLLA MARIA DE OLIVEIRA MARINHO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
CAAPIRANGA	Deputado Federal	CLEIA FATIMA ASSUNÇÃO REBELO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
CAAPIRANGA	Deputado Federal	JOÃO FRANCISCO DE MIRANDA SOARES	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
CAAPIRANGA	Deputado Federal	ANTÔNIO CARLOS SANTOS SILVA	PROS	PROS	Não eleito	3
